context_event_hour,item_callback_ratio_15d,item_callback_ratio_1d,item_callback_ratio_30d,item_callback_ratio_3d,item_callback_ratio_7d,item_click_pv_wilson_1_15d,item_click_pv_wilson_1_30d,item_click_pv_wilson_1_3d,item_click_pv_wilson_1_7d,item_click_pv_wilson_3_15d,item_click_pv_wilson_3_30d,item_click_pv_wilson_3_7d,item_collect_uv_15d,item_collect_uv_1d,item_collect_uv_30d,item_collect_uv_3d,item_collect_uv_7d,item_frontpage_agee_pv_ctr_15d,item_frontpage_agee_pv_ctr_1d,item_frontpage_agee_pv_ctr_30d,item_frontpage_agee_pv_ctr_3d,item_frontpage_agee_pv_ctr_7d,item_frontpage_click_pv_15d,item_frontpage_click_pv_1d,item_frontpage_click_pv_30d,item_frontpage_click_pv_3d,item_frontpage_click_pv_7d,item_frontpage_sight_pv_15d,item_frontpage_sight_pv_1d,item_frontpage_sight_pv_30d,item_frontpage_sight_pv_3d,item_frontpage_sight_pv_7d,item_frontpage_wilson_pv_ctr_15d,item_frontpage_wilson_pv_ctr_1d,item_frontpage_wilson_pv_ctr_30d,item_frontpage_wilson_pv_ctr_3d,item_frontpage_wilson_pv_ctr_7d,item_like_uv_15d,item_like_uv_1d,item_like_uv_30d,item_like_uv_3d,item_like_uv_7d,item_prop_author_articlenum,item_prop_author_comment_num,item_prop_author_favorites_num,item_prop_author_fellowsnum,item_prop_author_like_num,item_prop_author_share_cnt,item_prop_publishtime,item_prop_time_decay,item_quality_cover_score,item_quality_effect_score,item_quality_rare_score,item_quality_time_score,item_reply_uv_15d,item_reply_uv_1d,item_reply_uv_30d,item_reply_uv_3d,item_reply_uv_7d,item_sight_pv_wilson_1_15d,item_sight_pv_wilson_1_30d,item_sight_pv_wilson_1_3d,item_sight_pv_wilson_1_7d,item_sight_pv_wilson_3_15d,item_sight_pv_wilson_3_30d,item_sight_pv_wilson_3_7d,item_uv_15d,item_uv_1d,item_uv_30d,item_uv_3d,item_uv_7d,macth_nlp_sec_tag_avg,macth_nlp_sec_tag_max,macth_nlp_sec_tag_sum,macth_nlp_tag_avg,macth_nlp_tag_max,macth_nlp_tag_num,macth_nlp_tag_sum,macth_series_search_15d,macth_series_search_30d,macth_series_search_60d,macth_series_search_7d,macth_series_search_90d,match_item_lst_type,match_series_dur_15d,match_series_dur_30d,match_series_dur_7d,match_series_dur_maxmin_15d,match_series_dur_maxmin_30d,match_series_dur_maxmin_7d,match_series_dur_weight_15d,match_series_dur_weight_30d,match_series_dur_weight_7d,match_series_lst,match_series_pref,match_series_pv_15d,match_series_pv_30d,match_series_pv_7d,match_series_pv_maxmin_15d,match_series_pv_maxmin_30d,match_series_pv_maxmin_7d,match_series_pv_weight_15d,match_series_pv_weight_30d,match_series_pv_weight_7d,user_click_num_15d,user_click_num_30d,user_click_num_7d,user_duration_15d,user_duration_30d,user_duration_7d,rt_item_frontpage_click_pv,rt_item_frontpage_click_pv_1h,rt_item_frontpage_click_pv_3h,rt_item_frontpage_wilson_click_ratio_1_3h,rt_item_frontpage_wilson_click_ratio_1h,rt_item_frontpage_wilson_click_ratio_3h,rt_item_frontpage_wilson_ctr,rt_item_frontpage_wilson_ctr_1h,rt_item_frontpage_wilson_ctr_3h,rt_item_frontpage_wilson_sight_ratio_1_3h,rt_item_frontpage_wilson_sight_ratio_1h,rt_item_frontpage_wilson_sight_ratio_3h,rt_item_pv,rt_item_pv_1h,rt_item_pv_3h,rt_item_uv,rt_item_uv_1h,rt_item_uv_3h,rt_match_item_dgc,rt_match_item_rank,rt_match_item_weights,rt_match_series_maxmin,rt_match_series_sim_lst1,rt_match_series_sim_lst2,rt_match_series_sim_lst3,rt_match_series_sim_lst4,rt_match_series_sim_lst5,rt_match_series_sim_top1,rt_match_series_sim_top2,rt_match_series_sim_top3,rt_match_series_sim_top4,rt_match_series_sim_top5,rt_match_series_wsim_top1,rt_match_series_wsim_top2,rt_match_series_wsim_top3,rt_match_series_wsim_top4,rt_match_series_wsim_top5,rt_user_click_num,rt_user_ctr,rt_user_sight_show_num,label
15,1.462,1.462,1.462,1.48,1.462,0.13014,0.13014,0.40295,0.13014,0.31386,0.31386,0.31386,0.00221,0.00119,0.00221,0.00092,0.00221,0.16483,0.14789,0.1645,0.1546,0.16487,10.3743,8.40514,10.3743,9.25608,10.3743,12.17663,10.31573,12.17663,11.12249,12.17663,0.16074,0.13804,0.16074,0.14784,0.16074,0.00015,1e-05,0.00015,0.0,0.00015,3.0,3.0,4.0,3.0,3.0,4.0,1179,0.555,0.562,0.999592,0.835662,0.700303,0.00108,0.00018,0.00108,0.00028,0.00108,0.15146,0.15146,0.43676,0.15146,0.3431,0.3431,0.3431,10.498,8.352,10.498,9.208,10.498,0.0,0.0,0.0,0.172,0.172,1,0.172,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111,4.111,4.111,8.98,8.98,8.98,7.206,4.043,5.79,0.09152,0.02172,0.18871,0.1287,0.07345,0.10995,0.14046,0.03437,0.22619,7.159,3.97,5.74,7.102,3.892,5.694,0.655,1.0,0.367,0.0,0.071,0.032,0.071,0.043,0.071,0.097,0.071,0.111,0.09,0.043,0.097,0.064,0.032,0.024,0.004,3.611,0.06878,5.476,0
0,1.425,1.367,1.425,1.414,1.425,0.22108,0.22108,0.37938,0.22108,0.56248,0.56248,0.56248,0.00092,2e-05,0.00092,0.00054,0.00092,0.10664,0.10739,0.10642,0.10743,0.10666,9.1114,7.69667,9.1114,8.58148,9.1114,11.3493,9.9274,11.3493,10.81211,11.3493,0.10149,0.09706,0.10149,0.10069,0.10149,9e-05,0.0,9e-05,0.0,9e-05,3.0,4.0,4.0,4.0,3.0,4.0,885,0.642,0.567,0.990498,0.899076,0.723179,0.00063,2e-05,0.00063,0.0001,0.00063,0.23398,0.23398,0.40181,0.23398,0.5759,0.5759,0.5759,9.284,7.711,9.284,8.612,9.284,0.0,0.0,0.0,0.036,0.036,1,0.036,0.0,0.0,0.0,0.0,0.0,2.0,5.485,5.485,5.485,0.338,0.338,0.338,0.128,0.128,0.128,0.0,0.266,3.296,3.296,3.296,0.245,0.245,0.245,0.094,0.094,0.094,2.639,2.639,2.639,6.937,6.937,6.937,5.951,3.638,4.736,0.15506,0.04401,0.19348,0.08759,0.05681,0.06006,0.19203,0.06576,0.30942,5.908,3.584,4.691,5.872,3.526,4.673,1.0,1.0,1.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,0
2,1.603,1.61,1.603,1.603,1.603,0.65158,0.65158,0.65158,0.65158,0.99759,0.99759,0.99759,0.00403,0.00296,0.00403,0.00403,0.00403,0.13642,0.13839,0.13591,0.1365,0.13648,9.31964,8.92545,9.31964,9.31964,9.31964,11.31075,10.90274,11.31075,11.31075,11.31075,0.13064,0.13118,0.13064,0.13064,0.13064,0.00012,0.0001,0.00012,0.00012,0.00012,3.0,3.0,3.0,3.0,3.0,4.0,506,0.776,0.59,0.973273,0.855768,0.763074,0.00237,0.0026,0.00237,0.00237,0.00237,0.65665,0.65665,0.65665,0.65665,0.99967,0.99967,0.99967,9.782,9.478,9.782,9.782,9.782,0.0,0.0,0.0,0.225,0.225,1,0.225,4.0,4.0,5.0,1.0,7.0,2.0,7.016,6.73,5.58,1.0,0.51,0.575,0.215,0.08,0.112,0.5,0.316,4.754,4.234,3.135,1.0,0.507,0.289,0.246,0.078,0.102,5.056,5.733,4.174,6.943,7.021,6.919,7.819,3.689,5.979,0.04602,0.0072,0.12519,0.12111,0.062,0.10775,0.07711,0.01178,0.14148,7.784,3.638,5.869,7.745,3.611,5.823,0.98,1.0,1.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.099,0.01076,2.565,0
18,1.426,1.461,1.429,1.491,1.42,0.02775,0.0249,0.56816,0.21816,0.0444,0.03983,0.35175,0.00295,0.0009,0.00311,0.00278,0.00129,0.13707,0.12972,0.14061,0.12082,0.11242,9.77321,6.39192,9.8814,6.82111,7.73193,11.75987,8.43033,11.84026,8.93182,9.91621,0.13241,0.10717,0.1364,0.10351,0.10188,0.0001,-0.0,0.00011,4e-05,7e-05,3.0,4.0,4.0,5.0,3.0,4.0,2448,0.294,0.699,0.999912,0.98338,0.524407,0.00304,0.00025,0.00319,0.00086,0.00093,0.03329,0.03072,0.5771,0.2119,0.05591,0.05158,0.35679,9.956,6.332,10.07,6.777,7.692,0.0,0.0,0.0,0.203,0.203,1,0.203,0.0,0.0,0.0,0.0,0.0,4.0,3.497,3.512,3.497,0.005,0.004,0.005,0.001,0.0,0.001,0.167,0.0,0.693,0.916,0.693,0.001,0.002,0.001,0.0,0.0,0.0,4.007,4.883,3.367,7.936,8.114,8.344,5.298,1.946,3.829,0.02209,0.00502,0.11305,0.07293,0.0112,0.04799,0.11821,0.02732,0.19159,5.257,1.099,3.738,5.193,1.099,3.689,0.942,1.0,0.25,0.0,0.03,0.062,0.125,0.101,0.125,0.125,0.03,0.101,0.055,0.071,0.125,0.013,0.026,0.003,0.001,2.197,0.02504,4.19,0
14,1.146,1.158,1.154,1.177,1.15,0.02186,0.01843,0.3077,0.16763,0.06603,0.05565,0.51373,0.00015,0.0,0.00015,0.0,-0.0,0.13224,0.06269,0.13745,0.06815,0.08387,10.37302,6.72263,10.54347,7.75577,8.34925,12.39587,9.49334,12.52654,10.44246,10.82783,0.12887,0.05283,0.13439,0.06158,0.07787,0.0055,0.0,0.00483,0.0,3e-05,3.0,3.0,3.0,4.0,3.0,3.0,2691,0.26,0.548,0.999878,0.822069,0.479485,0.0003,5e-05,0.00045,2e-05,1e-05,0.05261,0.04616,0.37398,0.25358,0.13828,0.12131,0.66971,11.97,7.545,12.026,8.293,9.521,0.12,0.12,0.12,0.147,0.147,1,0.147,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.263,5.263,2.398,6.922,6.994,6.491,5.631,2.639,4.905,0.0268,0.01286,0.33863,0.05133,0.02995,0.05404,0.04721,0.01893,0.36556,7.052,3.689,6.054,6.922,3.332,5.892,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.386,0.06176,1.609,0
11,1.282,1.282,1.282,1.282,1.282,0.99799,0.99799,0.99799,0.99799,0.99799,0.99799,0.99799,0.00203,0.00203,0.00203,0.00203,0.00203,0.17114,0.1713,0.17026,0.17128,0.17124,9.50054,9.50054,9.50054,9.50054,9.50054,11.26453,11.26453,11.26453,11.26453,11.26453,0.16471,0.16471,0.16471,0.16471,0.16471,0.00063,0.00063,0.00063,0.00063,0.00063,3.0,3.0,4.0,4.0,3.0,4.0,247,0.884,0.561,0.903869,0.922061,0.79092,0.00084,0.00084,0.00084,0.00084,0.00084,0.99965,0.99965,0.99965,0.99965,0.99965,0.99965,0.99965,10.042,10.042,10.042,10.042,10.042,0.148,0.148,0.148,0.128,0.205,2,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.485,2.708,1.609,6.116,6.011,6.122,8.409,5.991,7.424,0.19026,0.06988,0.3377,0.15726,0.14646,0.16617,0.21817,0.07317,0.32384,8.384,5.961,7.401,8.353,5.919,7.358,0.942,1.0,0.667,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.609,0.02085,3.178,1
13,1.276,1.271,1.276,1.271,1.276,0.41429,0.41429,0.42121,0.41429,0.97297,0.97297,0.97297,0.00234,0.00055,0.00234,0.00227,0.00234,0.17062,0.20446,0.16856,0.16963,0.17086,8.62497,7.82084,8.62497,8.60886,8.62497,10.39016,9.40582,10.39016,10.3818,10.39016,0.16094,0.18718,0.16094,0.15961,0.16094,0.00044,0.00021,0.00044,0.00045,0.00044,2.0,3.0,3.0,4.0,2.0,3.0,817,0.665,0.556,0.997134,0.871945,0.919255,0.00031,2e-05,0.00031,0.00031,0.00031,0.36035,0.36035,0.36341,0.36035,0.98871,0.98871,0.98871,8.818,7.925,8.818,8.789,8.818,0.416,0.416,0.416,0.436,0.436,1,0.436,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,5.875,4.263,7.68,7.821,7.268,6.992,4.454,6.061,0.11976,0.04628,0.32253,0.147,0.10641,0.13112,0.14923,0.05987,0.37516,6.963,4.454,6.031,6.958,4.443,6.019,0.942,1.0,0.667,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.609,0.02645,2.944,0
20,1.318,1.321,1.318,1.324,1.315,0.20308,0.20308,0.5702,0.34826,0.34589,0.34589,0.59533,0.00104,0.00064,0.00104,0.00104,0.00098,0.15155,0.16922,0.15115,0.16855,0.16081,9.9328,8.40559,9.9328,8.91811,9.3998,11.81901,10.18116,11.81901,10.69779,11.22667,0.14684,0.15812,0.14684,0.15996,0.15431,5e-05,7e-05,5e-05,7e-05,4e-05,2.0,3.0,3.0,2.0,2.0,3.0,1891,0.388,0.555,0.999974,0.81399,0.612066,0.0004,7e-05,0.0004,0.00018,0.00017,0.18908,0.18908,0.58479,0.34284,0.31955,0.31955,0.58025,9.965,8.382,9.965,8.893,9.376,0.147,0.147,0.147,0.165,0.165,1,0.165,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.638,0.0,0.0,0.302,0.0,0.0,0.06,0.0,0.0,0.103,0.0,3.611,0.0,0.0,0.857,0.0,0.0,0.104,0.0,4.205,5.069,3.611,7.382,7.428,7.519,7.543,4.094,5.775,0.09974,0.01657,0.13124,0.14787,0.09816,0.13843,0.14091,0.02163,0.13988,7.509,4.078,5.746,7.464,4.06,5.714,1.0,1.0,0.5,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.099,0.00188,4.304,0
23,1.38,1.502,1.38,1.376,1.38,0.75447,0.75447,0.7809,0.75447,0.92905,0.92905,0.92905,0.04835,0.00515,0.04835,0.04578,0.04835,0.02684,0.02324,0.02795,0.02603,0.02665,6.90073,6.70686,6.90073,6.87109,6.90073,10.53287,10.47212,10.53287,10.5246,10.53287,0.0226,0.01946,0.0226,0.02207,0.0226,0.00851,0.00038,0.00851,0.00762,0.00851,2.0,4.0,3.0,4.0,3.0,4.0,738,0.691,0.526,0.888325,0.825756,0.752414,0.03363,0.00128,0.03363,0.03008,0.03363,0.93465,0.93465,0.94283,0.93465,0.98905,0.98905,0.98905,10.172,7.978,10.172,10.148,10.172,0.043,0.043,0.043,0.06,0.06,1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.045,3.045,2.303,6.155,6.047,6.105,7.084,4.533,5.67,0.19983,0.0466,0.18593,0.01737,0.01133,0.01561,0.33149,0.07635,0.22415,9.227,6.286,7.672,9.123,6.246,7.593,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.035,0.035,0.024,0.024,0.024,0.029,0.035,0.018,0.004,0.003,0.002,2.773,0.02412,5.231,0
20,1.267,1.239,1.267,1.249,1.267,0.66242,0.66242,0.86996,0.66242,0.75355,0.75355,0.75355,0.00078,0.00071,0.00078,0.00074,0.00078,0.16801,0.17394,0.16747,0.17529,0.16807,9.9416,9.55428,9.9416,9.67834,9.9416,11.72453,11.30301,11.72453,11.41924,11.72453,0.16288,0.16743,0.16288,0.16914,0.16288,0.00016,7e-05,0.00016,0.00013,0.00016,3.0,4.0,4.0,3.0,4.0,4.0,900,0.638,0.554,0.997286,0.832145,0.911127,0.00168,0.00171,0.00168,0.00182,0.00168,0.64925,0.64925,0.88497,0.64925,0.73059,0.73059,0.73059,10.326,10.007,10.326,10.097,10.326,0.206,0.206,0.206,0.207,0.207,1,0.207,0.0,0.0,0.0,0.0,0.0,0.0,2.944,2.944,2.944,0.008,0.003,0.023,0.002,0.001,0.004,0.0,0.0,1.099,1.099,1.099,0.01,0.008,0.015,0.002,0.001,0.004,4.22,5.03,3.434,7.464,7.609,7.382,9.107,5.645,7.298,0.145,0.02331,0.14517,0.15928,0.13431,0.1575,0.17066,0.02607,0.14659,9.082,5.628,7.268,9.036,5.587,7.217,0.924,1.0,0.75,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.609,0.01129,3.784,0
12,1.0,1.0,1.0,1.0,1.0,0.1102,0.1102,0.6076,0.35416,0.17174,0.17174,0.55608,0.0,0.0,0.0,0.0,0.0,0.168,0.17415,0.16709,0.16423,0.16067,9.41034,7.32647,9.41034,7.7437,8.26075,11.19275,9.07131,11.19275,9.5476,10.08702,0.16139,0.15515,0.16139,0.14952,0.14947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185,0.335,0.561,0.99999,0.985136,0.56127,0.0,0.0,0.0,0.0,0.0,0.11395,0.11395,0.60032,0.34675,0.18575,0.18575,0.56706,0.0,0.0,0.0,0.0,0.0,0.126,0.139,0.251,0.213,0.302,3,0.638,0.0,1.0,3.0,0.0,3.0,0.0,8.694,8.71,8.021,0.915,0.732,0.679,0.375,0.274,0.351,2.0,0.726,6.889,6.897,6.014,1.0,1.0,1.0,0.503,0.372,0.536,3.784,4.007,3.497,7.446,7.223,7.449,5.684,2.773,4.605,0.04564,0.01527,0.21661,0.12311,0.04973,0.11198,0.1006,0.03014,0.25354,5.652,2.639,4.533,5.587,2.639,4.454,0.0,0.0,0.0,1.0,1.0,0.024,0.024,0.024,0.024,1.0,0.024,0.024,0.024,0.024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,1.51,1.481,1.51,1.51,1.51,0.60107,0.60107,0.60107,0.60107,0.99706,0.99706,0.99706,0.00431,0.00506,0.00431,0.00431,0.00431,0.17088,0.16408,0.16961,0.17108,0.17103,9.12151,8.65434,9.12151,9.12151,9.12151,10.88641,10.46102,10.88641,10.88641,10.88641,0.16319,0.1545,0.16319,0.16319,0.16319,0.00032,0.00037,0.00032,0.00032,0.00032,3.0,4.0,3.0,3.0,3.0,4.0,627,0.731,0.562,0.991413,0.912356,0.955572,0.00406,0.00455,0.00406,0.00406,0.00406,0.64313,0.64313,0.64313,0.64313,0.9995,0.9995,0.9995,10.198,9.926,10.198,10.198,10.198,0.449,0.449,0.449,0.397,0.397,1,0.397,0.0,0.0,0.0,0.0,0.0,3.0,2.565,2.565,2.565,0.02,0.01,0.014,0.004,0.002,0.009,1.0,0.0,0.693,0.693,0.693,0.014,0.012,0.032,0.004,0.003,0.012,4.22,5.017,3.497,6.404,6.474,6.265,7.705,3.401,5.9,0.03282,0.00534,0.12852,0.15758,0.07124,0.1206,0.04963,0.00911,0.16834,7.664,3.258,5.781,7.6,3.219,5.71,1.0,1.0,1.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.693,0.00128,3.367,0
23,1.358,1.338,1.34,1.358,1.365,0.11776,0.0481,0.51595,0.33075,0.22253,0.0908,0.6281,0.00272,0.00397,0.00285,0.00418,0.00338,0.15261,0.1413,0.15922,0.1471,0.14528,10.84675,8.76639,11.73988,9.38455,9.82157,12.72639,10.7228,13.57674,11.3008,11.75031,0.14957,0.13336,0.15726,0.14103,0.14044,0.00085,0.00301,0.00073,0.00255,0.00169,3.0,4.0,4.0,3.0,4.0,4.0,2915,0.233,0.559,0.999998,0.670881,0.448962,0.00508,0.00552,0.00535,0.00457,0.00491,0.13193,0.05632,0.55227,0.35119,0.2367,0.101,0.63115,10.875,8.927,11.787,9.511,9.902,0.0,0.0,0.0,0.299,0.299,1,0.299,0.0,0.0,0.0,0.0,0.0,3.0,4.304,4.304,3.85,0.111,0.074,0.075,0.015,0.009,0.011,0.0,0.0,1.609,1.609,1.386,0.039,0.023,0.033,0.004,0.003,0.004,4.205,4.543,4.043,6.78,6.504,7.021,7.999,4.331,6.184,0.08975,0.01431,0.1316,0.12341,0.07633,0.10753,0.12833,0.02082,0.15204,7.907,3.367,5.652,7.871,3.401,5.624,0.943,1.0,1.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.792,0.05054,2.708,0
18,1.582,1.614,1.582,1.582,1.582,0.2644,0.2644,0.2644,0.2644,0.99975,0.99975,0.99975,0.00038,0.00016,0.00038,0.00038,0.00038,0.09623,0.08707,0.09622,0.09623,0.09623,11.56962,10.26469,11.56962,11.56962,11.56962,13.91064,12.70574,13.91064,13.91064,13.91064,0.09483,0.08464,0.09483,0.09483,0.09483,0.0001,7e-05,0.0001,0.0001,0.0001,3.0,5.0,4.0,5.0,4.0,5.0,761,0.684,0.571,0.902967,0.88962,0.934155,0.00149,0.00103,0.00149,0.00149,0.00149,0.29754,0.29754,0.29754,0.29754,0.99998,0.99998,0.99998,11.668,10.37,11.668,11.668,11.668,0.08,0.08,0.08,0.088,0.088,1,0.088,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.871,3.871,3.135,6.365,6.186,5.966,8.827,5.22,7.19,0.09795,0.01877,0.17149,0.08472,0.06421,0.07476,0.11648,0.02369,0.19726,8.822,4.875,7.159,8.785,4.828,7.13,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.609,0.01557,3.466,0
21,1.232,1.218,1.232,1.232,1.232,0.83197,0.83197,0.83347,0.83197,0.98641,0.98641,0.98641,0.00205,0.00151,0.00205,0.00167,0.00205,0.16983,0.16361,0.16544,0.17043,0.17036,7.82244,7.68294,7.82244,7.82084,7.82244,9.5885,9.49138,9.5885,9.58768,9.5885,0.15592,0.14839,0.15592,0.15579,0.15592,0.00012,0.00014,0.00012,0.00012,0.00012,1.0,1.0,2.0,2.0,1.0,1.0,780,0.677,0.529,0.994117,0.901637,0.934028,0.00082,0.00048,0.00082,0.00054,0.00082,0.89467,0.89467,0.89545,0.89467,0.99676,0.99676,0.99676,8.131,7.981,8.131,8.11,8.131,0.39,0.39,0.39,0.445,0.445,2,0.89,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,5.811,4.443,7.994,7.988,8.075,7.09,4.111,5.793,0.10008,0.02672,0.21337,0.1697,0.08838,0.12979,0.14908,0.04623,0.28559,7.06,3.932,5.72,7.026,3.912,5.68,0.904,1.0,0.833,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.007,0.0,0.0,0.0,2.079,0.01664,4.369,0
1,1.304,1.308,1.32,1.303,1.317,0.24237,0.16743,0.70257,0.48953,0.33852,0.23373,0.68582,0.00082,0.00075,0.00107,0.00071,0.00079,0.09732,0.10458,0.09216,0.11274,0.10679,10.53095,9.15842,10.89868,9.48334,9.83596,12.86072,11.41606,13.28278,11.66589,12.07272,0.09495,0.09962,0.0903,0.1082,0.10316,5e-05,0.00011,0.0001,8e-05,9e-05,2.0,4.0,4.0,3.0,4.0,4.0,2819,0.244,0.553,0.999879,0.756891,0.0,0.00098,0.00059,0.00165,0.00075,0.00072,0.23242,0.15228,0.77279,0.5126,0.29906,0.19592,0.66009,10.567,9.242,12.927,9.567,9.895,0.15,0.15,0.15,0.129,0.129,1,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,3.892,2.565,6.907,6.733,7.164,8.243,3.584,6.155,0.0331,0.00405,0.09936,0.08003,0.04595,0.0637,0.0442,0.00591,0.12643,8.284,3.258,6.021,8.244,3.178,5.976,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792,0
22,1.776,1.748,1.776,1.776,1.777,0.24405,0.24405,0.35744,0.24657,0.67131,0.67131,0.67833,0.00102,0.0006,0.00102,0.00087,0.00098,0.14252,0.13639,0.14228,0.14023,0.14224,10.21633,8.85794,10.21633,9.83879,10.20614,12.16417,10.84976,12.16417,11.80306,12.15617,0.13863,0.12904,0.13863,0.13557,0.13831,0.00031,7e-05,0.00031,0.0002,0.00031,4.0,4.0,4.0,5.0,4.0,4.0,1307,0.52,0.561,0.999514,0.81664,0.780624,0.00046,0.00024,0.00046,0.00048,0.00042,0.2636,0.2636,0.37883,0.26572,0.69163,0.69163,0.69723,10.195,8.835,10.195,9.816,10.183,0.128,0.128,0.128,0.195,0.195,1,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.007,4.585,3.466,7.992,8.134,7.896,7.666,4.625,5.787,0.19921,0.02911,0.11739,0.11795,0.1011,0.09573,0.20029,0.03142,0.14582,7.579,3.434,5.328,7.536,3.434,5.323,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.609,0.00348,4.956,0
22,1.17,1.533,1.181,1.429,1.27,0.13659,0.04072,0.2664,0.22666,0.15659,0.04632,0.26251,0.0,0.0,0.0,0.0,0.0,0.10045,0.12409,0.08763,0.11732,0.10359,3.21888,2.56495,4.36945,2.63906,2.77259,5.43372,4.47734,6.75809,4.60517,4.91998,0.04003,0.03646,0.05257,0.03638,0.03308,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2763,0.251,0.53,0.999795,0.59012,0.474693,0.0,0.0,0.0,0.0,0.0,0.239,0.06044,0.62838,0.42393,0.28341,0.07117,0.50907,5.236,2.708,5.927,3.045,3.611,0.0,0.0,0.0,0.064,0.064,1,0.064,0.0,0.0,0.0,0.0,0.0,0.0,4.304,4.898,4.304,0.008,0.005,0.018,0.004,0.003,0.009,0.0,0.0,0.693,1.792,0.693,0.002,0.005,0.005,0.001,0.002,0.002,4.443,5.257,3.296,8.094,8.072,8.135,1.792,0.0,0.0,0.0,0.0,0.0,0.00954,0.0,0.0,0.01076,0.0018,0.0418,3.178,0.0,1.609,3.045,0.0,1.386,0.0,0.0,0.0,0.0,0.045,0.024,0.024,0.024,0.024,0.045,0.024,0.024,0.024,0.024,0.045,0.0,0.0,0.0,0.0,1.386,0.00334,4.477,0
